arpt_id,icao_id,arpt_name,rwy_id,lat_decimal,long_decimal,observation_time,wind_speed_kt,flight_category,raw_text
1O5,,MONTAGUE-YREKA ROHRER FLD,15/33,41.72998333,-122.5444806,,,,
1O6,,DUNSMUIR MUNI-MOTT,14/32,41.26291944,-122.2720375,,,,
1O8,,TIPTON MUNI,17/35,34.458625,-99.17133333,,,,
1OK,,FAIRMONT FLD,17/35,36.36523611,-97.66784166,,,,
1P1,,PLYMOUTH MUNI,12/30,43.77825416,-71.75385,2023-12-27T22:35:00Z,0.0,LIFR,K1P1 272235Z AUTO 00000KT 3/4SM -SN OVC002 05/05 A3004 RMK AO2 T00470046
1PP,,STILWELL / CHEROKEE NATION,17/35,35.75718472,-94.64985694,,,,
1Q1,,ECKERT FLD,13/31,36.16238888,-119.0506389,,,,
1Q2,,SPAULDING,16/34,40.65030555,-120.7685089,,,,
1Q4,,NEW JERUSALEM,12/30,37.67777777,-121.3011944,,,,
1Q5,,GRAVELLY VALLEY,01/19,39.45072222,-122.9546111,,,,
1Q9,,MILI,05/23,6.08333333,171.7333333,,,,
1QK,,GOVE COUNTY,17/35,39.03859,-100.2338883,,,,
1R1,,JENA,18/36,31.66881472,-92.15759555,,,,
1R4,,WOODWORTH,01/19,31.12635277,-92.50128888,,,,
1R7,,BROOKHAVEN-LINCOLN COUNTY,05/23,31.60583333,-90.40930555,,,,
1R8,,BAY MINETTE MUNI,08/26,30.87033333,-87.81933333,2023-12-27T22:35:00Z,5.0,VFR,K1R8 272235Z AUTO 17005KT 10SM CLR 13/09 A2994 RMK AO2
1RL,,POINT ROBERTS AIRPARK,16/34,48.97713888,-123.0792222,,,,
1S1,,ECKHART INTL,15/33,48.99047222,-116.5020556,,,,
1S2,,DARRINGTON MUNI,10/28,48.2586125,-121.6102036,,,,
1S3,,TILLITT FLD,09/27,46.27115077,-106.6239021,2023-12-27T22:45:00Z,0.0,VFR,K1S3 272245Z AUTO 00000KT 10SM 06/M04 A3018 
1S4,,SEILING,17/35,36.15536111,-98.93369444,,,,
1S5,,SUNNYSIDE MUNI,07/25,46.32707222,-119.9703622,,,,
1S6,,PRIEST RIVER MUNI,01/19,48.19064583,-116.9098611,,,,
1S7,,SLATE CREEK,12/30,45.67177777,-116.3057222,,,,
1S8,,ARLINGTON MUNI,06/24,45.72255555,-120.1769722,,,,
1S9,,CHEWELAH MUNI,17/35,48.31395819,-117.743426,,,,
1T7,,KESTREL AIRPARK,12/30,29.81175,-98.42605555,,,,
1U0,,BEAR TRAP,06/24,42.97533333,-113.35075,,,,
1U1,,MOOSE CREEK /USFS/,04/22,46.12631944,-114.9217028,,,,
1U2,,MUD LAKE/WEST JEFFERSON COUNTY,04/22,43.85126527,-112.5010278,,,,
1U3,,MURPHY,12/30,43.21594444,-116.5483611,,,,
1U4,,NEW MEADOWS,14/32,44.978,-116.2839167,,,,
1U6,,OAKLEY MUNI,17/35,42.23388888,-113.8776389,,,,
1U7,,BEAR LAKE COUNTY,10/28,42.24976111,-111.3416272,2023-12-27T22:35:00Z,5.0,VFR,K1U7 272235Z AUTO 27005KT 10SM CLR M05/M07 A3029 RMK A01
1U9,,PINE,16/34,43.46625,-115.3100278,,,,
1V0,,NAVAJO LAKE,06/24,36.80829055,-107.6526142,,,,
1V2,,GRANT COUNTY,17/35,42.00999444,-101.7700639,,,,
1V6,,FREMONT COUNTY,17/35,38.42856022,-105.1068544,2023-12-27T22:35:00Z,8.0,VFR,K1V6 272235Z AUTO 12008KT 10SM CLR 08/M06 A3011 RMK AO2
1V8,,LEACH,12/30,37.78491666,-106.0469167,,,,
1W1,,GROVE FLD,07/25,45.62782944,-122.4043114,,,,
1W3,,MEXICO FARMS,09/27,39.6059875,-78.76045972,,,,
1WF,,WACO FLD,18/36,40.01479444,-84.19807916,,,,
1X1,,HIGGINS/LIPSCOMB COUNTY,18/36,36.10590277,-100.0257067,,,,
1Y3,,JUDGE LEWIS FLD/MOUNT AYR MUNI,17/35,40.70638888,-94.22027777,,,,
1Y5,,NEW HAMPTON MUNI,17/35,43.08719583,-92.3432325,,,,
1Y9,,PAULLINA MUNI,17/35,42.98788888,-95.66447222,,,,
1Z1,,GRAND CANYON BAR TEN AIRSTRIP,16/34,36.2565,-113.2308889,,,,
20A,,ROBBINS FLD,06/24,33.97127777,-86.38038888,,,,
20K,,QUAIL CREEK,16/34,65.35471944,-149.7613778,,,,
20M,,MACON MUNI,18/36,33.13372222,-88.536,,,,
20N,,KINGSTON-ULSTER,15/33,41.98525,-73.96433333,,,,
20T,,ARESTI AERODROME,14/32,32.47069472,-97.56030055,,,,
20U,,BEACH,12/30,46.92516666,-103.9820556,2023-12-27T22:35:00Z,5.0,VFR,K20U 272235Z AUTO 28005KT 10SM CLR 02/M07 A3018 RMK AO2
20V,,MC ELROY AIRFIELD,09/27,40.05343416,-106.3689744,2023-12-27T22:35:00Z,0.0,VFR,K20V 272235Z AUTO 00000KT 10SM CLR M06/M11 A3028 RMK AO2
21D,,LAKE ELMO,14/32,44.99719666,-92.85368666,2023-12-27T22:35:00Z,0.0,VFR,K21D 272235Z AUTO 00000KT 10SM CLR 00/M03 A3008 RMK AO2
21F,,JACKSBORO MUNI,18/36,33.22786111,-98.14644444,,,,
21N,,MATTITUCK,01/19,40.98694444,-72.51913888,,,,
21W,,RANGER CREEK,15/33,47.01313888,-121.5336667,,,,
22D,,BANDEL,01/19,40.13059444,-80.09613888,,,,
22F,,KENT COUNTY,17/35,33.22911111,-100.5691111,,,,
22I,,VINTON COUNTY,09/27,39.328125,-82.44182166,,,,
22M,,PONTOTOC COUNTY,11/29,34.27555555,-89.03802777,,,,
22N,,JAKE ARNER MEML,08/26,40.80950888,-75.76149638,2023-12-27T22:35:00Z,3.0,IFR,K22N 272235Z AUTO 05003KT 4SM RA OVC007 08/07 A2993 RMK AO2
22S,,PAISLEY,13/31,42.71797222,-120.5627778,,,,
22T,,TECUMSEH MILLS,07/25,42.03384863,-83.87835352,,,,
23D,,KARLSTAD MUNI,17/35,48.57760138,-96.54126805,,,,
23M,,CLARKE COUNTY,16/34,32.0859545,-88.73902519,,,,
23N,,BAYPORT AERODROME,18/36,40.75759611,-73.05268972,,,,
23R,,DEVINE MUNI,17/35,29.13838888,-98.94188888,,,,
23S,,SEELEY LAKE,16/34,47.18194444,-113.4452222,,,,
23W,,CORNUCOPIA FLD,05/23,46.86605138,-91.08391805,,,,
24A,,JACKSON COUNTY,15/33,35.31721111,-83.20970361,2023-12-27T22:25:00Z,6.0,VFR,K24A 272225Z AUTO 29006G15KT 10SM CLR 11/M01 A2984 RMK AO2 T01121007
24C,,LOWELL CITY,12/30,42.95465833,-85.34561666,,,,
24F,,CYPRESS RIVER,05/23,32.74431416,-94.30468861,,,,
24J,,SUWANNEE COUNTY,07/25,30.30038888,-83.02438888,,,,
24K,,KRASSEL USFS,17/35,44.97422222,-115.72975,,,,
24M,,WILDERNESS AIRPARK,09/27,43.24474638,-85.71170888,,,,
24N,,JICARILLA APACHE NATION,17/35,36.828535,-106.8841914,,,,
24R,,DILLEY AIRPARK,12/30,28.6855,-99.18908333,,,,
24S,,PINEHURST STATE,04/22,42.11019444,-122.3831111,,,,
25D,,FOREST LAKE,13/31,45.24740972,-92.99285416,,,,
25J,,LOWER CHATTAHOOCHEE RGNL,18/36,31.70188888,-84.82697222,,,,
25M,,RIPLEY,03/21,34.72272222,-89.01469444,,,,
25U,,MEMALOOSE USFS,17/35,45.42786111,-116.6938889,,,,
26A,,ASHLAND/LINEVILLE,09/27,33.28419722,-85.80896527,,,,
26N,,OCEAN CITY MUNI,06/24,39.26347916,-74.60747638,,,,
26R,,JACKSON COUNTY,15/33,29.00099916,-96.58196194,,,,
26U,,MC DERMITT STATE,16/34,42.01030555,-117.7271389,,,,
26W,,WOLF LAKE,18/36,42.20972222,-84.23166666,,,,
27C,,MECOSTA MORTON,03/21,43.6300463,-85.26148936,,,,
27K,,GEORGETOWN-SCOTT COUNTY RGNL,03/21,38.23443416,-84.43468361,,,,
27P,,ELDORA,18/36,42.32990555,-93.11428333,,,,
27R,,ELDORADO,17/35,30.86222222,-100.6108611,,,,
27W,,LAKE WENATCHEE STATE,09/27,47.81941361,-120.7198942,,,,
28A,,GOOSE CREEK,04/22,35.12097944,-80.58728944,,,,
28J,,PALATKA MUNI - LT KAY LARKIN FLD,09/27,29.65838247,-81.68950305,2023-12-27T22:35:00Z,0.0,VFR,K28J 272235Z AUTO 00000KT 10SM CLR 15/13 A2993 RMK AO2
28M,,CRANLAND,18/36,42.02513888,-70.83811111,,,,
28N,,VINELAND-DOWNSTOWN,12/30,39.53958333,-74.96766666,,,,
28U,,OWYHEE RESERVOIR STATE,13/31,43.42483333,-117.3456667,,,,
29C,,GRINDSTONE AIR HARBOR,18/36,44.04677777,-82.91441666,,,,
29D,,GROVE CITY,10/28,41.14602777,-80.16775,,,,
29F,,JOE VAUGHN SPRAYING,17/35,34.39283333,-101.7599167,,,,
29N,,KROELINGER,10/28,39.52400416,-75.04634277,,,,
29S,,GARDINER,10/28,45.04993555,-110.7466008,,,,
2A0,,MARK ANTON,03/21,35.48625,-84.93108333,2023-12-27T22:35:00Z,4.0,VFR,K2A0 272235Z AUTO 19004KT 10SM OVC070 12/02 A2983 RMK A01
2A1,,JAMESTOWN MUNI,01/19,36.34970361,-84.94665333,,,,
2A2,,HOLLEY MOUNTAIN AIRPARK,05/23,35.65071902,-92.40381294,,,,
2A3,PALB,LARSEN BAY,04/22,57.53508333,-153.9766667,,,,
2A6,,HOLLY GROVE MUNI,15/33,34.58244444,-91.16522222,,,,
2A8,,ADDISON MUNI,05/23,34.21714166,-87.15815833,,,,
2A9,PFKO,KOTLIK,02/20,63.03058333,-163.5326389,,,,
2AK,,LIME VILLAGE,10/28,61.35913055,-155.4403861,,,,
2AN,,TISCHNER AIR,02/20,64.25450555,-149.1920778,,,,
2B1,,CAPE COD,05/23,41.68527777,-70.40225,,,,
2B2,,PLUM ISLAND,10/28,42.79536111,-70.83944444,,,,
2B3,,PARLIN FLD,12/30,43.38706858,-72.1876105,,,,
2B6,,HOLLISTER FLD,05/23,39.43756194,-83.70825611,,,,
2B7,,PITTSFIELD MUNI,18/36,44.76852777,-69.37441666,,,,
2B9,,POST MILLS,05/23,43.88372222,-72.25208333,,,,
2C5,,ALMENA,09/27,42.25298472,-85.85165416,,,,
2C6,,TRI-COUNTY,02/20,40.774,-90.07441666,,,,
2C7,PFSH,SHAKTOOLIK,15/33,64.37108333,-161.2239722,,,,
2C8,,CAVALIER MUNI,16/34,48.78372222,-97.63197222,2023-12-27T22:35:00Z,3.0,VFR,K2C8 272235Z AUTO 09003KT 10SM CLR M01/M01 A3014 RMK AO2
2D1,,LEE FLD,18/36,40.96997075,-81.09866697,,,,
2D5,,OAKES MUNI,H1,46.17329611,-98.08003861,2023-12-27T22:35:00Z,12.0,LIFR,K2D5 272235Z AUTO 34012KT 6SM BR OVC003 00/00 A3010 RMK AO2
2D7,,BEACH CITY,10/28,40.64635138,-81.5559,,,,
2E2,,SHARPE'S STRIP,18/36,42.95160833,-82.77586527,,,,
2E5,,DELL CITY MUNI,08/26,31.94762222,-105.1917833,,,,
2E6,,GROTON MUNI,15/33,45.5345,-98.09525,,,,
2E7,,MC LEAN/GRAY COUNTY,17/35,35.24686111,-100.5468056,,,,
2E8,,CACKLEBERRY,06/24,42.42513194,-83.86855416,,,,
2F0,,IRAAN MUNI,14/32,30.90622222,-101.8898056,,,,
2F1,,SHAMROCK MUNI,17/35,35.23461111,-100.1853056,,,,
2F4,,T-BAR,08/26,33.181,-101.8193889,,,,
2F6,,SKIATOOK MUNI,N/S,36.35514416,-96.01072561,,,,
2F7,,COMMERCE MUNI,18/36,33.29286111,-95.89641666,,,,
2G1,,CONCORD AIRPARK,03/21,41.6670435,-81.19718336,,,,
2G2,,GEARY A BATES/JEFFERSON COUNTY AIRPARK,14/32,40.36061111,-80.70169444,2023-12-27T22:35:00Z,0.0,MVFR,K2G2 272235Z AUTO 00000KT 3SM BR SCT013 BKN021 OVC043 11/11 A2980 RMK A01
2G4,,GARRETT COUNTY,09/27,39.58080555,-79.33594444,2023-12-27T22:25:00Z,5.0,LIFR,K2G4 272225Z AUTO 14005KT M1/4SM FG OVC001 08/08 A2980 RMK AO2 TSNO
2G5,,GRANITE SHOALS/ BOB SYLVESTER AIRPARK,02/20,30.58935472,-98.37030361,,,,
2G8,,GORHAM,12/30,44.39358194,-71.19808888,,,,
2G9,,SOMERSET COUNTY,14/32,40.03850313,-79.01529641,2023-12-27T22:35:00Z,0.0,IFR,K2G9 272235Z AUTO 00000KT 10SM BKN005 BKN060 OVC075 07/06 A2981 RMK AO2
2GC,,GRAYS CREEK,17/35,34.89369166,-78.84353055,,,,
2H0,,SHELBY COUNTY,14/32,39.41130277,-88.84552222,,,,
2H2,,JERRY SUMNERS SR AURORA MUNI,18/36,36.96230555,-93.69533333,,,,
2H5,,HOUSTON FORT BEND,17/35,29.49916666,-95.89838888,,,,
2H9,,ROLETTE,15/33,48.6668625,-99.85316111,,,,
2I0,,MADISONVILLE RGNL,05/23,37.3559275,-87.39821972,2023-12-27T22:35:00Z,3.0,VFR,K2I0 272235Z AUTO 12003KT 10SM SCT070 OVC075 09/01 A2983 RMK AO2 T00850012
2I3,,ROUGH RIVER STATE PARK,02/20,37.60981527,-86.50716527,,,,
2IS,,AIRGLADES,13/31,26.73517083,-81.05106,2023-12-27T22:35:00Z,3.0,VFR,K2IS 272235Z AUTO 08003KT 7SM OVC100 22/14 A2994 RMK AO2 T02160141
2J0,,WAKULLA COUNTY,18/36,29.98945555,-84.39539166,,,,
2J3,,LOUISVILLE MUNI,13/31,32.98594444,-82.38480555,,,,
2J5,,MILLEN,17/35,32.89302777,-81.96522222,2023-12-27T22:35:00Z,0.0,VFR,K2J5 272235Z AUTO 00000KT 10SM CLR 15/09 A2987 RMK AO2 T01490094
2J8,,PIERSON MUNI,05/23,29.25002777,-81.45933333,,,,
2J9,,QUINCY MUNI,14/32,30.59788638,-84.55744027,2023-12-27T22:35:00Z,3.0,VFR,K2J9 272235Z AUTO 27003KT 10SM CLR 15/07 A2994 RMK AO2
2K1,,POND CREEK MUNI,15/33,36.66253027,-97.80866611,,,,
2K4,,SCOTT FLD,17/35,34.89261111,-99.52822222,,,,
2K5,,TELIDA,02/20,63.37898472,-153.2842153,,,,
2K6,,ELK COUNTY,18/36,37.38091666,-96.27111111,,,,
2K7,,NEODESHA MUNI,15/33,37.43536444,-95.64611888,,,,
2K8,,ARGONIA MUNI,17/35,37.27536666,-97.75875,,,,
2K9,,HASKELL,17/35,35.83286111,-95.66741666,,,,
2KL,,SUNRISE BEACH,12/30,30.59922222,-98.40922222,,,,
2L0,,PINEVILLE MUNI,18/36,31.34219166,-92.44357777,,,,
2L1,,LARIMORE MUNI,12/30,47.90671388,-97.64097222,,,,
2M0,,PRINCETON-CALDWELL COUNTY,05/23,37.11513216,-87.85708216,,,,
2M1,,HARRY S TRUMAN RGNL,03/21,39.01963888,-94.0865,,,,
2M2,,LAWRENCEBURG-LAWRENCE COUNTY,17/35,35.23430111,-87.25794361,2023-12-27T22:35:00Z,4.0,VFR,K2M2 272235Z AUTO 20004KT 10SM BKN060 OVC070 12/M01 A2982 RMK A01
2M4,,G V MONTGOMERY,17/35,32.35494444,-89.48816666,,,,
2M7,,HOFFMAN'S BLACK MOUNTAIN AERODROME,15/33,45.53161666,-84.30804444,,,,
2M8,,CHARLES W BAKER,18U/36U,35.27848038,-89.93299661,,,,
2MO,,MOUNT VERNON MUNI,18/36,37.06839027,-93.88493027,,,,
2N2,,NEWFOUND VALLEY,03/21,43.59201805,-71.75146805,,,,
2N4,,OWASCO AIRFIELD,11/29,42.73652777,-76.48625,,,,
2N5,,KAMPEL,05/23,40.04950972,-76.97715,,,,
2N6,,REDWING,11/29,40.02708333,-74.69088888,,,,
2O1,,GANSNER FLD,07/25,39.94391666,-120.9453889,,,,
2O3,,ANGWIN-PARRETT FLD,16/34,38.58002777,-122.4354722,,,,
2O6,,CHOWCHILLA,12/30,37.11327777,-120.247,,,,
2O7,,INDEPENDENCE,14/32,36.81637238,-118.2049326,,,,
2O8,,HINTON MUNI,18/36,35.50722222,-98.34255555,,,,
2P2,,WASHINGTON ISLAND,14/32,45.38825458,-86.92404027,2023-12-27T22:35:00Z,6.0,MVFR,K2P2 272235Z AUTO 35006KT 10SM OVC026 03/00 A3003 RMK AO2 T00250000
2P7,,ALDERMAN,01/19,40.05686308,-80.96318794,,,,
2Q0,,FLYING W,09/27,34.42892222,-80.06993888,,,,
2Q9,,DYER,12/30,37.60965361,-118.0064889,,,,
2R0,,WAYNESBORO MUNI,02/20,31.64355388,-88.635095,,,,
2R1,,LE MAIRE MEML,04/22,29.89906944,-91.666,,,,
2R2,,HENDRICKS COUNTY-GORDON GRAHAM FLD,18/36,39.74677777,-86.47516666,2023-12-27T22:35:00Z,4.0,VFR,K2R2 272235Z AUTO 04004KT 9SM OVC080 06/00 A2987 RMK AO2 T00630003 $
2R4,,PETER PRINCE FLD,18/36,30.6376225,-86.99365305,,,,
2R5,,ST ELMO,06/24,30.50191666,-88.27511111,,,,
2R6,,BUNKIE MUNI,18/36,30.95674722,-92.23409972,,,,
2R7,,FRANKLINTON,13/31,30.81944444,-90.11252777,,,,
2R9,,KENEDY RGNL,16/34,28.82498569,-97.86556833,2023-12-27T22:35:00Z,7.0,VFR,K2R9 272235Z AUTO 32007KT 10SM CLR 21/M01 A3001 RMK AO2 T02051013
2RR,,RIVER RANCH RESORT,16/34,27.77933333,-81.20391666,,,,
2S0,,TWISP MUNI,10/28,48.35058527,-120.0939508,,,,
2S1,,VASHON MUNI,17/35,47.45858861,-122.4769719,,,,
2S2,,BEAVER MARSH,18/36,43.12752777,-121.8087222,,,,
2S4,,WARDEN,17/35,46.96581522,-119.0663317,,,,
2S5,,WATERVILLE,07/25,47.65600444,-120.0564628,,,,
2S6,,SPORTSMAN AIRPARK,17/35,45.29567333,-122.9553783,,,,
2S7,,CHILOQUIN STATE,17/35,42.57931844,-121.8790142,,,,
2S8,,WILBUR,02/20,47.75338888,-118.7439167,,,,
2S9,,WILLAPA HARBOR,11/29,46.69762055,-123.8233831,,,,
2T1,,MULESHOE MUNI,07/25,34.18513638,-102.6410981,,,,
2T2,,PERCIVAL SPRINGS,18/36,39.01444444,-88.53927777,,,,
2TX,,SALADO,02/20,30.92041666,-97.54,,,,
2U0,,SMITH PRAIRIE,06/24,43.49836111,-115.5469722,,,,
2U4,,ROCKFORD MUNI,16/34,43.1895,-112.5318056,,,,
2U5,,SHEARER /USFS/,18/36,45.9895,-114.8412778,,,,
2U7,,STANLEY,17/35,44.20855555,-114.9345278,,,,
2U8,,THOMAS CREEK,03/21,44.72330555,-115.0039722,,,,
2V5,,WRAY MUNI,17/35,40.10039694,-102.2411725,2023-12-27T22:35:00Z,17.0,VFR,K2V5 272235Z AUTO 33017G21KT 10SM BKN038 OVC045 03/M05 A3011 RMK AO2
2V6,,YUMA MUNI,16/34,40.10571047,-102.7144377,2023-12-27T22:39:00Z,12.0,VFR,K2V6 272239Z AUTO 33012KT 10SM BKN048 OVC060 02/M05 A3011 RMK AO2
2VA,,ZANGGER VINTAGE AIRPARK,12/30,43.44995,-96.40316944,,,,
2W1,,DE VERE FLD,08/26,47.17758111,-120.8526608,,,,
2W2,,CLEARVIEW AIRPARK,14/32,39.46702777,-77.01744444,,,,
2W3,,SWANSON,16/34,46.87166666,-122.2572222,,,,
2W5,,MARYLAND,02/20,38.59704861,-77.07245833,,,,
2W6,,ST MARY'S COUNTY RGNL,11/29,38.31535666,-76.55011583,2023-12-27T22:30:00Z,6.0,LIFR,K2W6 272230Z AUTO 11006KT 10SM OVC004 13/13 A2979 RMK AO1
2Y1,,DRAKE,09/27,42.31751388,-93.4151625,,,,
2Y4,,ROCKWELL CITY MUNI,12/30,42.38782222,-94.61890277,,,,
2Z2,,EUREKA CREEK,16/34,65.17591138,-150.2205386,,,,
2Z3,,EVA CREEK,08/26,64.04211111,-148.8631389,,,,
30F,,LAKEVIEW,18L/36R,33.13138888,-97.01419444,,,,
30K,,INGALLS MUNI,17/35,37.90686111,-100.5314167,,,,
30M,,RALPH M SHARPE,01/19,34.65908333,-90.37622222,,,,
31D,,INTER COUNTY,E/W,40.3334025,-79.77921222,,,,
31E,,EAGLES NEST,14/32,39.66545416,-74.30804444,,,,
32A,,DANVILLE MUNI,11/29,35.0872625,-93.42892416,,,,
32S,,STEVENSVILLE,12/30,46.52511111,-114.0528056,,,,
33A,,FAIRVIEW,14/32,35.15733333,-82.12375,,,,
33J,,GENEVA MUNI,11/29,31.052625,-85.86894444,,,,
33K,,KINSLEY MUNI,18/36,37.90899444,-99.40310555,,,,
33M,,WATER VALLEY MUNI,15/33,34.16786111,-89.68488888,,,,
33N,,DELAWARE AIRPARK,09/27,39.21869444,-75.60047222,2023-12-27T22:35:00Z,10.0,LIFR,K33N 272235Z AUTO 09010KT 10SM OVC004 12/12 A2982 RMK A01
33R,,GROVETON-TRINITY COUNTY,16/34,31.08433333,-95.16411111,,,,
33S,,PRU FLD,01/19,47.12345277,-118.3893278,,,,
33U,,DUTCH JOHN,11/29,40.9178125,-109.3906607,,,,
33V,,WALDEN-JACKSON COUNTY,17/35,40.75038888,-106.2715278,,,,
34G,,MERILLAT,18/36,41.975045,-83.92521916,,,,
34M,,CAMPBELL MUNI,18/36,36.48605555,-90.01569444,,,,
34R,,HALLETTSVILLE MUNI,17/35,29.38995833,-96.95605972,,,,
35A,,"UNION COUNTY, TROY SHELTON FLD",05/23,34.68695277,-81.64116666,2023-12-27T22:35:00Z,5.0,VFR,K35A 272235Z AUTO 23005KT 10SM CLR 14/12 A2985 RMK A02 T01430124
35C,,WELLS,18/36,43.12863333,-85.50518611,,,,
35D,,PADGHAM FLD,11/29,42.53043652,-85.823779,,,,
35S,,WASCO STATE,07/25,45.58920416,-120.6739847,,,,
35X,,TRIPLE-ACE FLD,02/20,33.25185555,-97.55355555,,,,
36K,,KEARNY COUNTY,02/20,37.96944444,-101.2555833,2023-12-27T22:35:00Z,18.0,MVFR,K36K 272235Z AUTO 34018G24KT 10SM OVC029 04/01 A3011 RMK AO2
36S,,HAPPY CAMP,04/22,41.79067944,-123.3889444,,,,
37F,,MUNDAY MUNI,17/35,33.46872222,-99.58622222,,,,
37K,,HIGGS,18/36,33.92597222,-97.29636111,,,,
37M,,HORNERSVILLE MEML,06/24,36.04199741,-90.14913438,,,,
37N,,GARRISON DAM RECREATIONAL AIRPARK,11/29,47.48272777,-101.4081486,,,,
37S,,FORT PECK,05/23,48.00483333,-106.4778889,,,,
37T,,CALICO ROCK-IZARD COUNTY,15/33,36.16452777,-92.14447222,,,,
37V,,ARAPAHOE MUNI,15/33,40.34158333,-99.90780555,,,,
38C,,CAIN FLD,18/36,43.59847222,-85.49247222,,,,
38D,,SALEM AIRPARK INC,10R/28L,40.94808083,-80.86208194,,,,
38I,,COOK,09/27,40.09116805,-83.68936944,,,,
38K,,LUCAS,17/35,39.061955,-98.52534416,,,,
38N,,SMYRNA,10/28,39.30366666,-75.58380555,,,,
38S,,DEER LODGE-CITY-COUNTY,13/31,46.38783333,-112.7649444,2023-12-27T22:45:00Z,7.0,VFR,K38S 272245Z AUTO 17007KT 10SM 03/M07 A3015 
38U,,WAYNE WONDERLAND,13/31,38.36291472,-111.5959867,,,,
38W,,LYNDEN MUNI/JANSEN FLD,08/26,48.95589611,-122.4581183,,,,
39G,,AVOCA,09/27,43.03047777,-82.66946388,,,,
39K,,VERSAAIR SERVICES,16/34,38.69172222,-95.69016666,,,,
39N,,PRINCETON,10/28,40.39908888,-74.65900638,,,,
39P,,STROM FLD,07/25,46.55036083,-122.2666258,,,,
39T,,TRIPP CREEK,09/27,43.06475277,-84.48915166,,,,
39Z,,FLYING-A-RANCH,09/27,43.10511388,-86.12126944,,,,
3A2,,NEW TAZEWELL MUNI,07/25,36.40889722,-83.55718583,,,,
3A4,,GREENSBORO EXEC,17/35,35.94194444,-79.6855,,,,
3A5,,FLYING M RANCH,08/26,38.61275033,-119.0023202,,,,
3A9,,ARLINGTON MUNI,04/22,44.39382916,-97.12294769,,,,
3AK,,DRY BAY,05/23,59.16433333,-138.4888056,,,,
3AU,,AUGUSTA MUNI,18/36,37.67163888,-97.07786111,2023-12-27T22:35:00Z,9.0,MVFR,K3AU 272235Z AUTO 31009KT 10SM OVC028 01/M06 A3006 RMK AO2
3B0,,SOUTHBRIDGE MUNI,02/20,42.10111111,-72.03883333,,,,
3B1,,GREENVILLE MUNI,14/32,45.46283138,-69.55164944,,,,
3B3,,STERLING,16/34,42.42591666,-71.79286111,,,,
3B4,,SEACOAST AIRFIELD,12/30,43.1431343,-70.77343611,,,,
3B5,,TWITCHELL,04W/22W,44.18894444,-70.23286111,,,,
3B8,,SHADY ACRES,16/34,47.07038888,-122.3710833,,,,
3C1,,MISHAWAKA PILOTS CLUB,12/30,41.65699305,-86.03472388,,,,
3CK,,LAKE IN THE HILLS,08/26,42.20680925,-88.32299705,,,,
3CM,,JAMES CLEMENTS MUNI,18W/36W,43.54694444,-83.89547222,,,,
3CU,,CABLE UNION,08/26,46.19493305,-91.24845305,,,,
3D1,,CRIVITZ MUNI,18/36,45.21464086,-88.07329816,,,,
3D2,,EPHRAIM/GIBRALTAR,01/19,45.13570747,-87.18812808,2023-12-27T22:35:00Z,6.0,VFR,K3D2 272235Z AUTO 36006KT 10SM CLR 01/00 A3002 RMK AO2 T00130000
3D8,,BORDNER,09/27,41.336,-83.72319444,,,,
3DA,,DALTON,09/27,43.05684069,-83.80460008,,,,
3DW,,DOWNTOWN,11/29,37.22270555,-93.24834861,,,,
3E0,,MIAMI-ROBERTS COUNTY,02/20,35.71393222,-100.6031922,,,,
3EV,,SKYLANE,18/36,38.01194444,-87.59486111,,,,
3EX,,EXCELSIOR SPRINGS MEML,03/21,39.33727777,-94.19741666,,,,
3F2,,CISCO MUNI,17/35,32.41502777,-98.99683333,,,,
3F3,,C E 'RUSTY' WILLIAMS,18/36,32.07277777,-93.76561111,2023-12-27T22:35:00Z,6.0,VFR,K3F3 272235Z AUTO 30006KT 10SM CLR 12/00 A3004 RMK AO2 T01220001
3F4,,VIVIAN,09/27,32.86133333,-94.01015361,,,,
3F5,,FOREST HILL,09/27,42.91155986,-84.67486425,,,,
3F6,,DAN E RICHARDS MUNI,H1,34.02763305,-100.2820025,,,,
3F7,,JONES MEML,18/36,35.80704611,-96.42113583,,,,
3F9,,MINEOLA WISENER FLD,18L/36R,32.67667497,-95.51095811,,,,
3FK,,FRANKLIN FLYING FLD,03/21,39.42643888,-86.05832194,,,,
3FU,,FAULKTON MUNI,13/31,45.03067361,-99.11287222,,,,
3G2,,GRYGLA MUNI - MEL WILKENS FLD,17/35,48.29408333,-95.62597222,,,,
3G3,,WADSWORTH MUNI,02/20,41.00306111,-81.75652194,,,,
3G4,,ASHLAND COUNTY,01/19,40.90297222,-82.25563888,,,,
3G6,,TRI-CITY,18/36,40.906,-81.00002777,,,,
3G8,,GEN-AIRPARK,09/27,41.43977777,-90.11005555,,,,
3G9,,BUTLER FARM SHOW,18/36,40.85256444,-79.97477972,,,,
3GM,,GRAND HAVEN MEML AIRPARK,09/27,43.03405555,-86.19816666,,,,
3GV,,EAST KANSAS CITY,05/23,39.01464119,-94.21485844,,,,
3H4,,HILLSBORO MUNI,16/34,47.35940777,-97.06041638,,,,
3HO,,HOBART SKY RANCH,18/36,41.5559,-87.26392222,,,,
3I2,,MASON COUNTY,07/25,38.91463472,-82.09857888,,,,
3I3,,SKY KING,09/27,39.54778666,-87.3773525,,,,
